Orthogroup,Pfam_ID,Pfam_NAME,Specific_Pfam_Count,Pfam_Specific_Rate
OG0002411,PF12950.10,TaqI_C,11,0.3333333333333333
OG0002411,PF20473.1,MmeI_Mtase,7,0.21212121212121213
OG0002411,PF20465.1,MmeI_hel,1,0.030303030303030304
OG0002412,PF13535.9,ATP-grasp_4,8,0.47058823529411764
OG0002412,PF02655.17,ATP-grasp_3,4,0.23529411764705882
OG0002412,PF18603.4,LAL_C2,2,0.11764705882352941
OG0002412,PF02786.20,CPSase_L_D2,1,0.058823529411764705
OG0002412,PF08443.14,RimK,1,0.058823529411764705
OG0002412,PF18030.4,Rimk_N,1,0.058823529411764705
OG0002413,PF05721.16,PhyH,16,1
OG0002414,PF00132.27,Hexapep,8,0.4
OG0002414,PF17836.4,PglD_N,7,0.35
OG0002414,PF14602.9,Hexapep_2,5,0.25
OG0002415,PF01408.25,GFO_IDH_MocA,13,0.8666666666666667
OG0002415,PF02894.20,GFO_IDH_MocA_C,2,0.13333333333333333
OG0002416,PF13578.9,Methyltransf_24,14,1
OG0002418,PF08139.15,LPAM_1,1,1
OG0002419,PF08856.14,DUF1826,16,1
OG0002420,PF13464.9,DUF4115,16,0.5161290322580645
OG0002420,PF13413.9,HTH_25,15,0.4838709677419355
OG0002421,PF01545.24,Cation_efflux,16,0.5
OG0002421,PF16916.8,ZT_dimer,16,0.5
OG0002423,PF00102.30,Y_phosphatase,13,0.8125
OG0002423,PF00782.23,DSPc,3,0.1875
OG0002424,PF11159.11,DUF2939,15,1
OG0002425,PF14099.9,Polysacc_lyase,14,1
OG0002426,PF14088.9,DUF4268,16,1
OG0002427,PF00171.25,Aldedh,16,0.3333333333333333
OG0002427,PF01619.21,Pro_dh,16,0.3333333333333333
OG0002427,PF14850.9,Pro_dh-DNA_bdg,16,0.3333333333333333
OG0002428,PF07690.19,MFS_1,17,0.9444444444444444
OG0002428,PF00083.27,Sugar_tr,1,0.05555555555555555
OG0002430,PF13240.9,zinc_ribbon_2,1,1
OG0002433,PF01497.21,Peripla_BP_2,15,1
OG0002434,PF00398.23,RrnaAD,4,1
OG0002435,PF02566.22,OsmC,15,1
OG0002436,PF03062.22,MBOAT,15,1
OG0002437,PF13578.9,Methyltransf_24,14,1
OG0002438,PF01935.20,DUF87,15,1
OG0002439,PF09376.13,NurA,2,1
OG0002440,PF20254.1,DUF6605,15,0.5769230769230769
OG0002440,PF13385.9,Laminin_G_3,11,0.4230769230769231
OG0002441,PF05721.16,PhyH,14,1
OG0002448,PF05721.16,PhyH,13,1
OG0002452,PF00271.34,Helicase_C,14,0.4
OG0002452,PF13091.9,PLDc_2,12,0.34285714285714286
OG0002452,PF00176.26,SNF2-rel_dom,9,0.2571428571428571
OG0002453,PF14099.9,Polysacc_lyase,15,1
OG0002455,PF13231.9,PMT_2,2,1
OG0002456,PF07331.14,TctB,15,1
OG0002457,PF13302.10,Acetyltransf_3,1,1
OG0002458,PF00258.28,Flavodoxin_1,15,1
OG0002459,PF07883.14,Cupin_2,15,1
OG0002462,PF05426.15,Alginate_lyase,15,1
OG0002463,PF00293.31,NUDIX,15,0.7894736842105263
OG0002463,PF14803.9,Nudix_N_2,4,0.21052631578947367
OG0002465,PF13499.9,EF-hand_7,12,0.6666666666666666
OG0002465,PF13202.9,EF-hand_5,6,0.3333333333333333
OG0002466,PF01925.22,TauE,15,1
OG0002467,PF20189.1,DUF6552,12,1
OG0002469,PF01717.21,Meth_synt_2,15,0.5172413793103449
OG0002469,PF08267.15,Meth_synt_1,14,0.4827586206896552
OG0002470,PF13609.9,Porin_4,14,1
OG0002471,PF08241.15,Methyltransf_11,7,0.6363636363636364
OG0002471,PF13489.9,Methyltransf_23,2,0.18181818181818182
OG0002471,PF13649.9,Methyltransf_25,2,0.18181818181818182
OG0002476,PF01370.24,Epimerase,12,0.8571428571428571
OG0002476,PF16363.8,GDP_Man_Dehyd,2,0.14285714285714285
OG0002477,PF13480.10,Acetyltransf_6,14,1
OG0002478,PF19263.2,DUF5906,4,1
OG0002479,PF01943.20,Polysacc_synt,11,0.5238095238095238
OG0002479,PF14667.9,Polysacc_synt_C,7,0.3333333333333333
OG0002479,PF13440.9,Polysacc_synt_3,3,0.14285714285714285
OG0002481,PF01261.27,AP_endonuc_2,13,1
OG0002484,PF02668.19,TauD,14,1
OG0002485,PF01965.27,DJ-1_PfpI,14,1
OG0002486,PF08282.15,Hydrolase_3,10,0.9090909090909091
OG0002486,PF03102.17,NeuB,1,0.09090909090909091
OG0002487,PF13469.9,Sulfotransfer_3,2,1
OG0002489,PF00534.23,Glycos_transf_1,9,0.6428571428571429
OG0002489,PF13692.9,Glyco_trans_1_4,4,0.2857142857142857
OG0002489,PF13439.9,Glyco_transf_4,1,0.07142857142857142
OG0002491,PF00535.29,Glycos_transf_2,14,1
OG0002493,PF00251.23,Glyco_hydro_32N,1,0.5
OG0002493,PF04041.16,Glyco_hydro_130,1,0.5
OG0002494,PF13847.9,Methyltransf_31,6,0.42857142857142855
OG0002494,PF13489.9,Methyltransf_23,4,0.2857142857142857
OG0002494,PF13649.9,Methyltransf_25,3,0.21428571428571427
OG0002494,PF08242.15,Methyltransf_12,1,0.07142857142857142
OG0002499,PF16190.8,E1_FCCH,1,1
OG0002501,PF03350.19,UPF0114,14,1
OG0002502,PF00884.26,Sulfatase,2,0.6666666666666666
OG0002502,PF13469.9,Sulfotransfer_3,1,0.3333333333333333
OG0002509,PF02219.20,MTHFR,14,1
OG0002510,PF04126.16,Cyclophil_like,13,1
OG0002511,PF09834.12,DUF2061,9,1
OG0002513,PF10991.11,DUF2815,7,1
OG0002514,PF06241.15,Castor_Poll_mid,1,1
OG0002515,PF01066.24,CDP-OH_P_transf,13,1
OG0002516,PF11074.11,DUF2779,13,0.9285714285714286
OG0002516,PF01930.20,Cas_Cas4,1,0.07142857142857142
OG0002520,PF13175.9,AAA_15,12,0.8
OG0002520,PF12476.11,DUF3696,1,0.06666666666666667
OG0002520,PF13304.9,AAA_21,1,0.06666666666666667
OG0002520,PF13476.9,AAA_23,1,0.06666666666666667
OG0002524,PF17836.4,PglD_N,12,0.6666666666666666
OG0002524,PF00132.27,Hexapep,6,0.3333333333333333
OG0002525,PF03009.20,GDPD,8,0.5333333333333333
OG0002525,PF00884.26,Sulfatase,7,0.4666666666666667
OG0002526,PF05159.17,Capsule_synth,6,1
OG0002527,PF13481.9,AAA_25,13,1
OG0002529,PF05406.18,WGR,13,1
OG0002537,PF02622.18,DUF179,13,1
OG0002541,PF13407.9,Peripla_BP_4,13,1
OG0002542,PF13481.9,AAA_25,13,0.8666666666666667
OG0002542,PF09250.14,Prim-Pol,2,0.13333333333333333
OG0002543,PF00355.29,Rieske,11,1
OG0002550,PF02493.23,MORN,25,1
OG0002552,PF13783.9,DUF4177,4,1
OG0002554,PF11306.11,DUF3108,8,1
OG0002556,PF13419.9,HAD_2,13,1
OG0002559,PF01124.21,MAPEG,13,1
OG0002560,PF04198.16,Sugar-bind,13,1
OG0002561,PF09694.13,Gcw_chp,12,1
OG0002566,PF13589.9,HATPase_c_3,12,1
OG0002569,PF07388.14,A-2_8-polyST,1,1
OG0002571,PF13489.9,Methyltransf_23,10,0.9090909090909091
OG0002571,PF13847.9,Methyltransf_31,1,0.09090909090909091
OG0002572,PF06197.16,DUF998,10,1
OG0002574,PF13524.9,Glyco_trans_1_2,3,1
OG0002575,PF12951.10,PATR,62,0.9117647058823529
OG0002575,PF05860.16,TPS,5,0.07352941176470588
OG0002575,PF07691.15,PA14,1,0.014705882352941176
OG0002576,PF13454.9,NAD_binding_9,3,1
OG0002577,PF00355.29,Rieske,1,0.5
OG0002577,PF00848.22,Ring_hydroxyl_A,1,0.5
OG0002578,PF14326.9,DUF4384,5,1
OG0002579,PF02169.19,LPP20,3,1
OG0002580,PF03567.17,Sulfotransfer_2,6,1
OG0002581,PF04055.24,Radical_SAM,10,1
OG0002582,PF09851.12,SHOCT,1,1
OG0002587,PF02653.19,BPD_transp_2,11,1
OG0002589,PF00561.23,Abhydrolase_1,12,1
OG0002590,PF01925.22,TauE,12,1
OG0002593,PF13847.9,Methyltransf_31,7,1
OG0002597,PF00132.27,Hexapep,13,1
OG0002599,PF13475.9,DUF4116,64,1
OG0002601,PF08378.14,NERD,12,0.5714285714285714
OG0002601,PF09848.12,DUF2075,3,0.14285714285714285
OG0002601,PF13245.9,AAA_19,3,0.14285714285714285
OG0002601,PF04851.18,ResIII,2,0.09523809523809523
OG0002601,PF13538.9,UvrD_C_2,1,0.047619047619047616
OG0002605,PF13419.9,HAD_2,11,1
OG0002608,PF00534.23,Glycos_transf_1,2,1
OG0002610,PF04519.16,Bactofilin,12,1
OG0002615,PF04378.16,RsmJ,12,1
OG0002616,PF19834.2,DUF6314,11,1
OG0002617,PF07885.19,Ion_trans_2,12,1
OG0002618,PF13419.9,HAD_2,12,1
OG0002621,PF09935.12,DUF2167,11,1
OG0002623,PF09636.13,XkdW,1,1
OG0002625,PF02493.23,MORN,78,1
OG0002627,PF01025.22,GrpE,8,1
OG0002630,PF00534.23,Glycos_transf_1,1,1
OG0002632,PF00589.25,Phage_integrase,10,0.5
OG0002632,PF13356.9,Arm-DNA-bind_3,10,0.5
OG0002633,PF12770.10,CHAT,10,0.7692307692307693
OG0002633,PF02163.25,Peptidase_M50,1,0.07692307692307693
OG0002633,PF13180.9,PDZ_2,1,0.07692307692307693
OG0002633,PF13424.9,TPR_12,1,0.07692307692307693
OG0002634,PF14236.9,DUF4338,8,1
OG0002635,PF04101.19,Glyco_tran_28_C,5,0.8333333333333334
OG0002635,PF13528.9,Glyco_trans_1_3,1,0.16666666666666666
OG0002637,PF00144.27,Beta-lactamase,11,1
OG0002641,PF01066.24,CDP-OH_P_transf,11,1
OG0002642,PF04055.24,Radical_SAM,11,0.9166666666666666
OG0002642,PF06969.19,HemN_C,1,0.08333333333333333
OG0002644,PF08241.15,Methyltransf_11,2,1
OG0002645,PF01370.24,Epimerase,10,1
OG0002647,PF00753.30,Lactamase_B,10,1
OG0002651,PF15975.8,Flot,10,0.5555555555555556
OG0002651,PF01145.28,Band_7,8,0.4444444444444444
OG0002653,PF13395.9,HNH_4,7,0.7
OG0002653,PF01844.26,HNH,3,0.3
OG0002655,PF04464.17,Glyphos_transf,10,1
OG0002656,PF13847.9,Methyltransf_31,1,1
OG0002658,PF00034.24,Cytochrom_C,11,1
OG0002659,PF00291.28,PALP,11,1
OG0002661,PF01973.21,MptE-like,3,1
OG0002664,PF01507.22,PAPS_reduct,11,1
OG0002666,PF19821.2,Phage_capsid_2,11,1
OG0002669,PF00171.25,Aldedh,11,1
OG0002670,PF07880.14,T4_gp9_10,1,0.5
OG0002670,PF13884.9,Peptidase_S74,1,0.5
OG0002671,PF00476.23,DNA_pol_A,8,0.5333333333333333
OG0002671,PF01612.23,DNA_pol_A_exo1,7,0.4666666666666667
OG0002672,PF00535.29,Glycos_transf_2,8,1
OG0002673,PF13578.9,Methyltransf_24,10,1
OG0002675,PF13505.9,OMP_b-brl,3,1
OG0002677,PF01325.22,Fe_dep_repress,11,0.5
OG0002677,PF02742.18,Fe_dep_repr_C,11,0.5
OG0002679,PF19263.2,DUF5906,9,0.9
OG0002679,PF13481.9,AAA_25,1,0.1
OG0002680,PF04290.15,DctQ,11,1
OG0002681,PF01152.24,Bac_globin,8,1
OG0002682,PF11376.11,DUF3179,11,1
OG0002684,PF19846.2,DUF6321,10,1
OG0002685,PF03796.18,DnaB_C,10,0.5263157894736842
OG0002685,PF13155.9,Toprim_2,9,0.47368421052631576
OG0002686,PF00476.23,DNA_pol_A,10,0.9090909090909091
OG0002686,PF13482.9,RNase_H_2,1,0.09090909090909091
OG0002687,PF05970.17,PIF1,10,0.8333333333333334
OG0002687,PF13538.9,UvrD_C_2,2,0.16666666666666666
OG0002688,PF13020.9,NOV_C,9,1
OG0002689,PF00534.23,Glycos_transf_1,10,0.9090909090909091
OG0002689,PF13439.9,Glyco_transf_4,1,0.09090909090909091
OG0002690,PF00266.22,Aminotran_5,4,1
OG0002695,PF00535.29,Glycos_transf_2,2,1
OG0002696,PF12796.10,Ank_2,20,0.5128205128205128
OG0002696,PF04960.18,Glutaminase,10,0.2564102564102564
OG0002696,PF17959.4,EF-hand_14,9,0.23076923076923078
OG0002697,PF05721.16,PhyH,3,1
OG0002699,PF16868.8,NMT1_3,9,1
OG0002700,PF00476.23,DNA_pol_A,10,1
OG0002701,PF12728.10,HTH_17,1,1
OG0002702,PF11449.11,ArsP_2,10,1
OG0002708,PF03783.17,CsgG,7,1
OG0002710,PF10013.12,DUF2256,10,1
OG0002713,PF08013.14,GatZ_KbaZ-like,1,1
OG0002714,PF04055.24,Radical_SAM,6,0.5
OG0002714,PF13394.9,Fer4_14,4,0.3333333333333333
OG0002714,PF13353.9,Fer4_12,2,0.16666666666666666
OG0002715,PF00535.29,Glycos_transf_2,6,1
OG0002718,PF00685.30,Sulfotransfer_1,3,1
OG0002720,PF12850.10,Metallophos_2,5,1
OG0002722,PF00034.24,Cytochrom_C,6,0.8571428571428571
OG0002722,PF13442.9,Cytochrome_CBB3,1,0.14285714285714285
OG0002728,PF00535.29,Glycos_transf_2,6,0.6666666666666666
OG0002728,PF02709.17,Glyco_transf_7C,1,0.1111111111111111
OG0002728,PF13632.9,Glyco_trans_2_3,1,0.1111111111111111
OG0002728,PF13641.9,Glyco_tranf_2_3,1,0.1111111111111111
OG0002730,PF00515.31,TPR_1,3,1
OG0002734,PF03435.21,Sacchrp_dh_NADP,10,0.8333333333333334
OG0002734,PF16653.8,Sacchrp_dh_C,2,0.16666666666666666
OG0002735,PF13505.9,OMP_b-brl,2,1
OG0002736,PF01420.22,Methylase_S,20,1
OG0002737,PF02567.19,PhzC-PhzF,10,1
OG0002741,PF08291.14,Peptidase_M15_3,10,1
OG0002742,PF12236.11,Head-tail_con,10,1
OG0002743,PF19905.2,DUF6378,10,1
OG0002745,PF09851.12,SHOCT,1,1
OG0002746,PF06271.15,RDD,10,1
OG0002747,PF13517.9,FG-GAP_3,11,1
OG0002748,PF01042.24,Ribonuc_L-PSP,10,1
OG0002750,PF01068.24,DNA_ligase_A_M,9,1
OG0002754,PF01636.26,APH,1,1
OG0002755,PF04519.16,Bactofilin,10,1
OG0002760,PF03966.19,Trm112p,3,1
OG0002761,PF10604.12,Polyketide_cyc2,7,1
OG0002764,PF13847.9,Methyltransf_31,1,1
OG0002765,PF02493.23,MORN,4,1
OG0002769,PF05396.14,Phage_T7_Capsid,7,1
OG0002770,PF13489.9,Methyltransf_23,1,1
OG0002772,PF00176.26,SNF2-rel_dom,9,0.6923076923076923
OG0002772,PF00271.34,Helicase_C,4,0.3076923076923077
OG0002774,PF04055.24,Radical_SAM,4,0.5714285714285714
OG0002774,PF13353.9,Fer4_12,2,0.2857142857142857
OG0002774,PF13394.9,Fer4_14,1,0.14285714285714285
OG0002777,PF03328.17,HpcH_HpaI,7,1
OG0002779,PF00583.28,Acetyltransf_1,9,1
OG0002781,PF05721.16,PhyH,9,1
OG0002782,PF13649.9,Methyltransf_25,3,0.375
OG0002782,PF13847.9,Methyltransf_31,3,0.375
OG0002782,PF03848.17,TehB,1,0.125
OG0002782,PF08241.15,Methyltransf_11,1,0.125
OG0002786,PF07750.14,GcrA,1,1
OG0002787,PF03852.18,Vsr,9,1
OG0002788,PF01041.20,DegT_DnrJ_EryC1,5,0.8333333333333334
OG0002788,PF01844.26,HNH,1,0.16666666666666666
OG0002789,PF00535.29,Glycos_transf_2,1,1
OG0002792,PF13280.9,WYL,3,1
OG0002793,PF05099.16,TerB,5,1
OG0002795,PF02679.18,ComA,9,1
OG0002796,PF02679.18,ComA,9,1
OG0002799,PF13847.9,Methyltransf_31,8,0.8888888888888888
OG0002799,PF13649.9,Methyltransf_25,1,0.1111111111111111
OG0002800,PF00353.22,HemolysinCabind,17,1
OG0002803,PF04464.17,Glyphos_transf,1,1
OG0002804,PF02668.19,TauD,9,1
OG0002805,PF04055.24,Radical_SAM,8,0.38095238095238093
OG0002805,PF13394.9,Fer4_14,8,0.38095238095238093
OG0002805,PF13186.9,SPASM,5,0.23809523809523808
OG0002806,PF14099.9,Polysacc_lyase,9,1
OG0002810,PF01161.23,PBP,9,1
OG0002811,PF00550.28,PP-binding,4,1
OG0002814,PF02826.22,2-Hacid_dh_C,4,0.8
OG0002814,PF01488.23,Shikimate_DH,1,0.2
OG0002816,PF10592.12,AIPR,9,1
OG0002819,PF07460.14,NUMOD3,34,1
OG0002821,PF00535.29,Glycos_transf_2,9,1
OG0002822,PF01420.22,Methylase_S,18,1
OG0002824,PF00534.23,Glycos_transf_1,7,1
OG0002826,PF01274.25,Malate_synthase,9,1
OG0002828,PF08241.15,Methyltransf_11,5,0.7142857142857143
OG0002828,PF08242.15,Methyltransf_12,1,0.14285714285714285
OG0002828,PF13649.9,Methyltransf_25,1,0.14285714285714285
OG0002829,PF00534.23,Glycos_transf_1,6,1
OG0002830,PF01878.21,EVE,2,1
OG0002835,PF03237.18,Terminase_6N,9,0.75
OG0002835,PF17289.5,Terminase_6C,3,0.25
OG0002836,PF01381.25,HTH_3,1,0.5
OG0002836,PF13443.9,HTH_26,1,0.5
OG0002840,PF00271.34,Helicase_C,9,1
OG0002841,PF09369.13,MZB,8,1
OG0002843,PF08708.14,PriCT_1,2,0.6666666666666666
OG0002843,PF19263.2,DUF5906,1,0.3333333333333333
OG0002844,PF03992.19,ABM,9,1
OG0002845,PF00589.25,Phage_integrase,2,0.5
OG0002845,PF13102.9,Phage_int_SAM_5,2,0.5
OG0002847,PF00534.23,Glycos_transf_1,9,0.8181818181818182
OG0002847,PF13439.9,Glyco_transf_4,2,0.18181818181818182
OG0002849,PF13649.9,Methyltransf_25,1,1
OG0002850,PF01943.20,Polysacc_synt,1,1
OG0002853,PF13692.9,Glyco_trans_1_4,8,0.8
OG0002853,PF01068.24,DNA_ligase_A_M,1,0.1
OG0002853,PF14743.9,DNA_ligase_OB_2,1,0.1
OG0002857,PF00940.22,RNA_pol,9,0.9
OG0002857,PF14700.9,RPOL_N,1,0.1
OG0002859,PF00501.31,AMP-binding,8,0.8
OG0002859,PF13193.9,AMP-binding_C,2,0.2
OG0002861,PF02627.23,CMD,9,1
OG0002862,PF00589.25,Phage_integrase,2,0.6666666666666666
OG0002862,PF13356.9,Arm-DNA-bind_3,1,0.3333333333333333
OG0002869,PF01408.25,GFO_IDH_MocA,9,0.9
OG0002869,PF02894.20,GFO_IDH_MocA_C,1,0.1
OG0002872,PF20434.1,BD-FAE,1,1
OG0002874,PF04932.18,Wzy_C,8,1
OG0002875,PF14072.9,DndB,9,1
OG0002876,PF01507.22,PAPS_reduct,9,1
OG0002877,PF13476.9,AAA_23,5,1
OG0002878,PF08870.14,DndE,9,1
OG0002879,PF08139.15,LPAM_1,1,1
OG0002880,PF01545.24,Cation_efflux,9,0.5
OG0002880,PF16916.8,ZT_dimer,9,0.5
OG0002882,PF00271.34,Helicase_C,8,0.5333333333333333
OG0002882,PF00176.26,SNF2-rel_dom,7,0.4666666666666667
OG0002886,PF02739.19,5_3_exonuc_N,6,1
OG0002890,PF00248.24,Aldo_ket_red,8,1
OG0002891,PF02182.20,SAD_SRA,3,0.5
OG0002891,PF20296.1,MTaX1,2,0.3333333333333333
OG0002891,PF13391.9,HNH_2,1,0.16666666666666666
OG0002892,PF01555.21,N6_N4_Mtase,8,1
OG0002893,PF05721.16,PhyH,3,1
OG0002897,PF03407.19,Nucleotid_trans,7,1
OG0002898,PF05721.16,PhyH,2,1
OG0002900,PF01261.27,AP_endonuc_2,8,1
OG0002901,PF13385.9,Laminin_G_3,5,1
OG0002905,PF04101.19,Glyco_tran_28_C,1,1
OG0002906,PF02493.23,MORN,18,1
OG0002907,PF13803.9,DUF4184,6,1
OG0002908,PF13302.10,Acetyltransf_3,5,1
OG0002910,PF00884.26,Sulfatase,8,0.5333333333333333
OG0002910,PF08019.15,EptA_B_N,7,0.4666666666666667
OG0002911,PF00884.26,Sulfatase,1,1
OG0002916,PF13589.9,HATPase_c_3,8,1
OG0002917,PF00144.27,Beta-lactamase,4,1
OG0002918,PF01370.24,Epimerase,2,1
OG0002921,PF04991.16,LicD,3,1
OG0002922,PF13483.9,Lactamase_B_3,3,1
OG0002925,PF05523.14,FdtA,7,0.875
OG0002925,PF00908.20,dTDP_sugar_isom,1,0.125
OG0002926,PF13455.9,MUG113,1,1
OG0002927,PF14390.9,DUF4420,8,1
OG0002930,PF00701.25,DHDPS,9,1
OG0002932,PF07995.14,GSDH,8,1
OG0002940,PF17032.8,zinc_ribbon_15,7,0.6363636363636364
OG0002940,PF05099.16,TerB,4,0.36363636363636365
OG0002943,PF00515.31,TPR_1,5,0.5555555555555556
OG0002943,PF13414.9,TPR_11,2,0.2222222222222222
OG0002943,PF13181.9,TPR_8,1,0.1111111111111111
OG0002943,PF13759.9,2OG-FeII_Oxy_5,1,0.1111111111111111
OG0002944,PF03992.19,ABM,7,1
OG0002946,PF13202.9,EF-hand_5,16,1
OG0002947,PF04542.17,Sigma70_r2,8,0.5
OG0002947,PF08281.15,Sigma70_r4_2,8,0.5
OG0002953,PF09903.12,DUF2130,2,0.6666666666666666
OG0002953,PF04471.15,Mrr_cat,1,0.3333333333333333
OG0002962,PF00589.25,Phage_integrase,6,1
OG0002963,PF13450.9,NAD_binding_8,2,1
OG0002965,PF02493.23,MORN,19,1
OG0002968,PF13245.9,AAA_19,7,0.5384615384615384
OG0002968,PF13361.9,UvrD_C,6,0.46153846153846156
OG0002969,PF19197.3,DUF5872,5,1
OG0002973,PF13517.9,FG-GAP_3,4,1
OG0002976,PF13847.9,Methyltransf_31,1,1
OG0002977,PF13738.9,Pyr_redox_3,7,0.875
OG0002977,PF00743.22,FMO-like,1,0.125
OG0002979,PF13489.9,Methyltransf_23,2,0.6666666666666666
OG0002979,PF13649.9,Methyltransf_25,1,0.3333333333333333
OG0002982,PF05935.14,Arylsulfotrans,7,1
OG0002983,PF05050.15,Methyltransf_21,1,1
OG0002987,PF07331.14,TctB,8,1
OG0002991,PF07883.14,Cupin_2,8,1
OG0002993,PF00534.23,Glycos_transf_1,1,1
OG0002994,PF00132.27,Hexapep,7,0.875
OG0002994,PF14602.9,Hexapep_2,1,0.125
OG0002996,PF08534.13,Redoxin,8,1
OG0002997,PF02635.18,DrsE,7,0.875
OG0002997,PF17930.4,LpxI_N,1,0.125
OG0002999,PF03713.16,DUF305,8,1
OG0003003,PF07963.15,N_methyl,6,1
OG0003004,PF07963.15,N_methyl,7,1
OG0003012,PF05426.15,Alginate_lyase,7,1
OG0003013,PF05982.15,Sbt_1,8,1
OG0003015,PF02915.20,Rubrerythrin,8,1
OG0003017,PF02705.19,K_trans,8,1
OG0003018,PF09982.12,DUF2219,8,1
OG0003020,PF11127.11,DUF2892,8,1
OG0003021,PF00768.23,Peptidase_S11,16,1
OG0003022,PF04024.15,PspC,8,1
OG0003023,PF19795.2,DUF6279,8,1
OG0003027,PF13417.9,GST_N_3,6,0.75
OG0003027,PF13409.9,GST_N_2,2,0.25
OG0003029,PF01925.22,TauE,8,1
OG0003030,PF07399.14,Na_H_antiport_3,8,1
OG0003032,PF08905.14,DUF1850,8,1
OG0003033,PF02643.18,DUF192,8,1
OG0003036,PF00892.23,EamA,16,1
OG0003037,PF13202.9,EF-hand_5,11,0.9166666666666666
OG0003037,PF13833.9,EF-hand_8,1,0.08333333333333333
OG0003039,PF11306.11,DUF3108,7,1
OG0003041,PF13847.9,Methyltransf_31,5,0.8333333333333334
OG0003041,PF08241.15,Methyltransf_11,1,0.16666666666666666
OG0003045,PF11090.11,Phage_T7_Gp13,4,1
OG0003046,PF17212.6,Tube,7,1
OG0003047,PF19821.2,Phage_capsid_2,4,1
OG0003048,PF12236.11,Head-tail_con,7,1
OG0003050,PF11753.11,DUF3310,7,1
OG0003052,PF00719.22,Pyrophosphatase,7,1
OG0003055,PF09250.14,Prim-Pol,4,0.5714285714285714
OG0003055,PF13481.9,AAA_25,2,0.2857142857142857
OG0003055,PF19263.2,DUF5906,1,0.14285714285714285
OG0003056,PF00701.25,DHDPS,7,1
OG0003058,PF04230.16,PS_pyruv_trans,7,1
OG0003059,PF09359.13,VTC,5,1
OG0003065,PF01793.19,Glyco_transf_15,2,1
OG0003066,PF13489.9,Methyltransf_23,1,1
OG0003068,PF00501.31,AMP-binding,7,1
OG0003070,PF05721.16,PhyH,3,1
OG0003071,PF13489.9,Methyltransf_23,7,1
OG0003072,PF01408.25,GFO_IDH_MocA,4,1
OG0003074,PF14099.9,Polysacc_lyase,5,1
OG0003076,PF01370.24,Epimerase,1,1
OG0003078,PF14311.9,DUF4379,33,0.9705882352941176
OG0003078,PF04480.15,DUF559,1,0.029411764705882353
OG0003080,PF00856.31,SET,1,1
OG0003082,PF00534.23,Glycos_transf_1,7,0.875
OG0003082,PF13477.9,Glyco_trans_4_2,1,0.125
OG0003085,PF19510.2,DUF6044,7,1
OG0003086,PF00717.26,Peptidase_S24,5,1
OG0003089,PF00550.28,PP-binding,5,1
OG0003094,PF02086.18,MethyltransfD12,7,1
OG0003095,PF01844.26,HNH,6,0.8571428571428571
OG0003095,PF14279.9,HNH_5,1,0.14285714285714285
OG0003096,PF05063.17,MT-A70,7,1
OG0003099,PF02493.23,MORN,35,1
OG0003100,PF13505.9,OMP_b-brl,5,0.8333333333333334
OG0003100,PF17251.5,Pom,1,0.16666666666666666
OG0003101,PF13086.9,AAA_11,3,0.5
OG0003101,PF13087.9,AAA_12,3,0.5
OG0003103,PF13417.9,GST_N_3,7,1
OG0003105,PF13468.9,Glyoxalase_3,7,1
OG0003106,PF00535.29,Glycos_transf_2,1,1
OG0003107,PF01408.25,GFO_IDH_MocA,6,0.8571428571428571
OG0003107,PF02894.20,GFO_IDH_MocA_C,1,0.14285714285714285
OG0003108,PF09570.13,RE_SinI,7,1
OG0003109,PF01564.20,Spermine_synth,7,1
OG0003120,PF19889.2,DUF6362,6,1
OG0003121,PF01381.25,HTH_3,5,1
OG0003123,PF13419.9,HAD_2,7,1
OG0003125,PF04851.18,ResIII,7,0.5
OG0003125,PF10593.12,Z1,7,0.5
OG0003126,PF08241.15,Methyltransf_11,3,0.42857142857142855
OG0003126,PF13489.9,Methyltransf_23,3,0.42857142857142855
OG0003126,PF13847.9,Methyltransf_31,1,0.14285714285714285
OG0003129,PF08003.14,Methyltransf_9,4,0.5714285714285714
OG0003129,PF08241.15,Methyltransf_11,1,0.14285714285714285
OG0003129,PF13489.9,Methyltransf_23,1,0.14285714285714285
OG0003129,PF13847.9,Methyltransf_31,1,0.14285714285714285
OG0003136,PF00392.24,GntR,7,0.5
OG0003136,PF07729.15,FCD,7,0.5
OG0003137,PF04955.15,HupE_UreJ,7,1
OG0003138,PF00756.23,Esterase,7,1
OG0003141,PF04298.15,Zn_peptidase_2,7,1
OG0003143,PF00685.30,Sulfotransfer_1,7,1
OG0003144,PF14343.9,PrcB_C,4,1
OG0003145,PF01389.20,OmpA_membrane,1,1
OG0003146,PF13424.9,TPR_12,5,0.5555555555555556
OG0003146,PF00515.31,TPR_1,2,0.2222222222222222
OG0003146,PF13181.9,TPR_8,2,0.2222222222222222
OG0003147,PF03118.18,RNA_pol_A_CTD,10,0.7142857142857143
OG0003147,PF04545.19,Sigma70_r4,4,0.2857142857142857
OG0003150,PF13463.9,HTH_27,6,1
OG0003151,PF05367.14,Phage_endo_I,7,1
OG0003153,PF00534.23,Glycos_transf_1,7,0.7777777777777778
OG0003153,PF13477.9,Glyco_trans_4_2,2,0.2222222222222222
OG0003156,PF14390.9,DUF4420,7,1
OG0003164,PF01663.25,Phosphodiest,7,1
OG0003167,PF04351.16,PilP,1,1
OG0003168,PF04290.15,DctQ,3,1
